n,mse,a.mse,b.mse,mse.d,mse.t
128,0.7752222232419707,0.2205956490980916,0.07069202741909143,0.5248793525861182,0.4856595538387856
128,0.5613757687892827,0.28480607516621315,0.0815050381557142,0.20991838157576048,0.3081310594908177
128,0.4287998366864535,0.2548610424263711,0.08920756655124963,0.3366193376243471,0.402015829330334
128,0.6239577606827473,0.3695482624248646,0.09037171045741586,0.251780599867798,0.2636715491216079
128,0.6221961399448367,0.4268795417050547,0.11243063478170504,0.24731484207049995,0.30616234570326695
128,0.4497468885624926,0.1835821882023594,0.07582600926543501,0.2094279371781632,0.33367473564059913
64,0.64351367074608945,0.3917951891415917,0.15032437690743783,0.3784500502461344,0.4372435377920104
64,0.7277093237283977,0.26316403209077804,0.14782570492897654,0.29709841451569124,0.42471888286061354
64,0.3419789981449177,0.2947755203526612,0.14547298909023926,0.263534352439351,0.30260857093826954
64,0.7111843986781793,0.33869059051846717,0.17804743857229405,0.3124080408212935,0.48129335781431715
64,0.7052537186518555,0.3832078422355345,0.17174787531816713,0.3982774213038965,0.4642598898553979
64,0.6365667129311635,0.35043945881428207,0.16559558419321802,0.32451490297477603,0.3780592333266911
64,0.955267070629165,0.29272749936520265,0.14127993335363623,0.4176995179128082,0.505747113155177
64,0.5745851768737485,0.24486400875435188,0.14738452675356536,0.4890177014606434,0.5380860209286419
64,1.0072755195105951,0.3545462366990134,0.1623819492795348,0.526741118270723,0.6539520987592815
64,0.6758050503464734,0.28700108219979253,0.15167111330229785,0.3056458487915835,0.39654667785115905
64,1.07726277326361,0.27703808161605364,0.12658089041086945,0.5260881864617658,0.5958136873794811
64,0.6638107502265541,0.2352277875676231,0.19844781384473303,0.3354667697436374,0.4492856088003261
64,0.6303134118681525,0.33236241196747257,0.21082668882584965,0.3789644593695477,0.3465319713308548
64,0.6445597412235557,0.3741190119242955,0.13722354679392648,0.3759494165007312,0.45165615367448136
64,0.4746794783709766,0.21910444487984987,0.2046699029432459,0.2993192467691078,0.41231790617916336
64,0.4714719787460396,0.23573710096812067,0.15318737809270583,0.32475324645452225,0.45285565812013406
64,0.7060076546059068,0.23975960762689744,0.2252196080259868,0.3944147537165904,0.5189733826771129
64,0.5570024471175107,0.2644260408835783,0.137116492943834,0.3965579683481078,0.4553329312950699
64,0.5484016135779664,0.35453077777891046,0.1516546435832007,0.27288976696680917,0.33043464631453057
64,0.8516265845463927,0.2262902491812309,0.13179467835702502,0.33714816335661907,0.5280099656126308
64,0.5957064194966545,0.3666798537004261,0.13844675553424188,0.4493849447531349,0.43168136111681576
64,0.6339467666425637,0.22917277137624356,0.15486477407889088,0.4873795616014939,0.6049232374753792
64,0.5310160517423418,0.3010362379610572,0.16728992415760166,0.3730846287103548,0.3945314678648531
64,0.4336522394404804,0.31428261510195354,0.19564442628236653,0.44180568355367394,0.4636270281923412
64,0.3289446723779295,0.276547115303509,0.1640834632965624,0.28427533635873026,0.3207809774306563
64,0.9707138711836304,0.41105924912529873,0.15849315217433502,0.49674970329415385,0.768699966587821
64,0.8525741043242555,0.2976242729939252,0.18397558977100303,0.3557760248806728,0.4456990418908152
64,0.8803082588122637,0.388572876327631,0.14819688018237112,0.4359219357850862,0.6602696369499308
64,0.774169068529481,0.3596627575987275,0.1606118966892569,0.23193995452509977,0.48746715369759314
64,0.5956583070713666,0.3254324404246101,0.13311394148965036,0.34197771341074595,0.43168256866268273
64,0.6339238192234534,0.2668448404323018,0.13129796882895056,0.37612128642367226,0.46900205638377784
64,0.5934994393396301,0.35390005110446937,0.16310294828608504,0.323878660941548,0.5136264262784347
64,0.5319628638075056,0.3691466423972368,0.14045821910224618,0.16377436678178403,0.2743841050969716
64,0.6822639859603522,0.2605409070276008,0.19366894342445293,0.32281211933566606,0.3614940991490237
64,0.8641339308022473,0.3199031433645963,0.14624453832587428,0.29177078875229023,0.4520471590789983
64,0.4212285246152901,0.35339541804611135,0.2096841270684936,0.25743537443335435,0.2187888995090764
64,0.7995244740147751,0.3690053428422036,0.16072723996881788,0.5358482755727694,0.5734089234596134
64,0.554996440057233,0.3729486614025835,0.1752597212495413,0.3552031802833187,0.3639007702020899
64,1.0344007817846614,0.2640321268934008,0.16237962156580463,0.5478034422392992,0.6267464455225377
64,0.6974426792369514,0.346395564896664,0.1920621694106868,0.4727483865964499,0.5418816051707206
64,0.7844064385472745,0.3353738720244639,0.20813286667733413,0.3366158144556274,0.4301716240896
64,0.7433512445756796,0.30308545149285065,0.14108143780901772,0.3553886761556089,0.38534374261089377
64,0.7673987071001381,0.2744134122932219,0.14540441848908706,0.3185916789342364,0.4127327687138233
64,0.8524846246532228,0.3164406246865952,0.13730388943041277,0.3933997948974527,0.48692463113733314
64,0.7934793275579565,0.3146364282915821,0.15709965048392824,0.47732274514937933,0.5457787850369209
64,0.7872967444781152,0.397572610245958,0.1991987996967557,0.29782914664106863,0.3142169270148902
64,0.46611179802575303,0.23269027314270505,0.15214000532802838,0.29345354760392556,0.35121957322925307
64,0.6990971656680768,0.4042898213167974,0.19522882395371413,0.27505726089785426,0.34523259270553114
64,0.47690199958396584,0.4273161504850128,0.23502275015020585,0.2936902124783667,0.3188876048644147
64,0.6322054959798291,0.29322628341857404,0.12572472534532794,0.2963047125227374,0.4041986771595531
